timestamp,index,tempC,humidity,mqRaw,aqi,temp_label,hum_label,aq_label,Category_Label,Class,Location,lat,lon
2026-02-16T08:20:30,28,28.9,80.5,197,19.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T08:25:30,29,29.3,78.3,193,18.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T08:30:30,30,29.8,78,200,20,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T08:35:30,31,29.6,78.1,252,30.4,1,1,1,1,SN,B,14.320739,120.984581
2026-02-16T08:40:30,32,29.5,79.5,293,38.6,1,1,2,1,SN,B,14.320739,120.984581
2026-02-16T08:45:30,33,29.8,77.4,276,35.2,1,1,2,1,SN,B,14.320739,120.984581
2026-02-16T08:50:30,34,30.1,76.6,196,19.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T08:55:30,35,30.1,75.7,168,13.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T09:00:30,36,30.1,76.6,189,17.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T09:05:30,37,30.1,76.4,164,12.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T09:10:30,38,29.9,77,166,13.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T09:15:30,39,30.1,76.6,145,9,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T09:20:30,40,30.3,76.2,141,8.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T09:25:30,41,30,76.9,152,10.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T09:30:30,42,29.9,77,273,34.6,1,1,1,1,SN,B,14.320739,120.984581
2026-02-16T09:35:30,43,33.7,65.1,103,0.6,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T09:40:30,44,36.6,58.8,104,0.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T09:45:30,45,36.4,58.5,163,12.6,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T09:50:30,46,36.3,57.9,166,13.2,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T09:55:30,47,35.4,59.1,160,12,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T10:00:30,48,33,64.7,151,10.2,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T10:05:30,49,31.9,68.2,157,11.4,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:10:30,50,32.3,68.5,155,11,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:15:30,51,32,67.8,118,3.6,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:20:30,52,31.5,68.5,163,12.6,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:25:30,53,31.8,68.1,137,7.4,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:30:30,54,32.4,66.8,171,14.2,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:35:30,55,32.2,66.3,172,14.4,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:40:30,56,32.2,65.6,155,11,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:45:30,57,32.1,65.4,155,11,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:50:30,58,32.2,64.9,167,13.4,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T10:55:30,59,31.6,66.7,186,17.2,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T11:00:30,60,31.9,65.5,166,13.2,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T11:05:30,61,34.5,60.3,100,0,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T11:10:30,62,33.5,63.1,113,2.6,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T11:15:30,63,34.2,60.6,104,0.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T11:20:30,64,34.6,61.5,115,3,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T11:36:33,65,34.5,63.2,201,20.2,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T11:41:32,66,34.5,64.3,191,18.2,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T11:46:32,67,34.5,61.8,179,15.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T11:51:32,68,34.9,62.5,204,20.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T11:56:32,69,35.4,61.3,213,22.6,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:01:32,70,35.7,60.9,217,23.4,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:06:32,71,35.4,59.7,202,20.4,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:11:32,72,35.4,59.4,212,22.4,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:16:32,73,34.7,59,215,23,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:21:32,74,34.8,59.7,200,20,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:26:32,75,34.9,58.9,202,20.4,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:31:32,76,35,57.2,268,33.6,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T12:36:32,77,33,61.6,176,15.2,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:41:32,78,32.9,61.4,151,10.2,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T12:46:32,79,32.8,62.4,146,9.2,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T12:51:32,80,33.2,60.8,136,7.2,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T12:56:32,81,33.9,59.5,145,9,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T13:01:32,82,34.7,59.9,146,9.2,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T13:06:32,83,34,59.7,135,7,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T13:11:32,84,33.8,59.5,138,7.6,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T13:16:32,85,33,61.4,221,24.2,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T13:21:32,86,32.8,61.4,224,24.8,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T13:26:32,87,33.2,60.4,219,23.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T13:31:32,88,34.6,58.3,233,26.6,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T13:36:32,89,33.4,60.7,219,23.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T13:41:32,90,34.2,59.6,233,26.6,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T13:46:32,91,35.4,57.6,286,37.2,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T13:51:32,92,36.6,55.4,271,34.2,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T13:59:37,93,34.2,58.8,287,37.4,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T14:04:36,94,34.1,59.2,265,33,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T14:09:36,95,34,59.6,279,35.8,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T14:14:36,96,34.2,59.5,288,37.6,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T14:19:36,97,33.6,60.8,263,32.6,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T14:24:36,98,34,59.3,267,33.4,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T14:29:36,99,33.8,60.6,262,32.4,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T14:34:36,100,34.1,60.3,283,36.6,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T14:39:36,101,33.6,61.4,286,37.2,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T14:44:36,102,33.4,62.2,308,41.6,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T14:49:36,103,33,62.6,301,40.2,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T14:54:36,104,33.5,61.8,283,36.6,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T14:59:36,105,35.2,59.1,333,46.6,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:04:36,106,35.9,57.3,387,57.4,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:09:36,107,36.7,55.7,339,47.8,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:14:36,108,38.3,52,355,51,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:19:36,109,37.6,52.8,334,46.8,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:24:36,110,36.8,54.5,320,44,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:29:36,111,37.2,53.4,354,50.8,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:34:36,112,37.1,54.4,371,54.2,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:39:36,113,36.5,54.8,390,58,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:44:36,114,36.9,54.3,340,48,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:49:36,115,36.7,54.7,305,41,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:54:36,116,36,55.3,313,42.6,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T15:59:36,117,35.7,56.5,315,43,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T16:04:36,118,35.3,58.3,369,53.8,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T16:09:36,119,35.2,56.9,299,39.8,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T16:14:36,120,35.3,57.9,303,40.6,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T16:19:36,121,35.9,57.5,355,51,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T16:24:36,122,36.4,56.5,393,58.6,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T16:29:36,123,35.7,57.3,315,43,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T16:34:36,124,34.6,58.7,306,41.2,2,0,2,1,SN,B,14.320739,120.984581
2026-02-16T16:39:45,125,33.4,62.6,239,27.8,2,0,1,1,SN,B,14.320739,120.984581
2026-02-16T16:44:45,126,33.2,61.7,147,9.4,2,0,0,1,SN,B,14.320739,120.984581
2026-02-16T16:49:45,127,31.5,65.5,129,5.8,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T16:54:45,128,30.9,67.8,92,0,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T16:59:45,129,30.9,68.4,90,0,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T17:04:44,130,31.3,68.1,89,0,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T17:09:44,131,31.9,65.6,89,0,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T17:14:44,132,31.7,66.2,90,0,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T17:19:44,133,31.5,68,82,0,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T17:24:44,134,31.2,69,90,0,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T17:29:44,135,31.1,69.4,88,0,1,0,0,0,N,B,14.320739,120.984581
2026-02-16T17:34:44,136,30.6,71.1,88,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T17:39:44,137,30.7,71.4,92,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T17:44:44,138,30.7,71.5,87,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T17:49:44,139,30.7,71.5,96,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T17:54:44,140,30.6,71,88,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T17:59:44,141,30.3,71.2,83,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T18:04:44,142,30,72.4,83,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-16T18:09:44,143,29.8,72.9,140,8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-15T19:21:30,0,29.2,74.4,235,27,1,1,1,1,SN,C,,
2026-02-15T19:26:30,1,29,75.3,247,29.4,1,1,1,1,SN,C,,
2026-02-16T06:12:59,2,26.2,84.2,169,13.8,0,1,0,0,N,C,,
2026-02-16T06:20:10,3,26.1,84.6,145,9,0,1,0,0,N,C,,
2026-02-16T06:22:59,4,26.4,83.7,146,9.2,0,1,0,0,N,C,,
2026-02-16T06:30:27,5,26.2,84,142,8.4,0,1,0,0,N,C,,
2026-02-16T07:00:40,6,26.5,83.2,139,7.8,0,1,0,0,N,C,,
2026-02-16T07:00:40,7,26.7,82.8,141,8.2,0,1,0,0,N,C,,
2026-02-16T07:00:41,8,26.8,81.8,138,7.6,0,1,0,0,N,C,,
2026-02-16T07:00:41,9,26.5,83.5,147,9.4,0,1,0,0,N,C,,
2026-02-16T07:00:41,10,26.2,85.4,144,8.8,0,2,0,1,SN,C,,
2026-02-16T07:00:41,11,25.8,87.8,143,8.6,0,2,0,1,SN,C,,
2026-02-16T07:02:59,12,25.6,88.9,141,8.2,0,2,0,1,SN,C,,
2026-02-16T07:12:28,13,25.6,89.4,141,8.2,0,2,0,1,SN,C,,
2026-02-16T07:16:05,14,25.6,89.6,146,9.2,0,2,0,1,SN,C,,
2026-02-16T07:17:59,15,25.4,91.1,156,11.2,0,2,0,1,SN,C,,
2026-02-16T07:28:40,16,25.5,90.1,154,10.8,0,2,0,1,SN,C,,
2026-02-16T07:28:40,17,25.5,89.9,148,9.6,0,2,0,1,SN,C,,
2026-02-16T07:49:32,18,25.8,89.4,151,10.2,0,2,0,1,SN,C,,
2026-02-16T07:49:32,19,25.9,89.4,158,11.6,0,2,0,1,SN,C,,
2026-02-16T07:49:33,20,26.2,88.6,161,12.2,0,2,0,1,SN,C,,
2026-02-16T07:49:33,21,26.1,88.2,148,9.6,0,2,0,1,SN,C,,
2026-02-16T07:52:59,22,26.3,88.2,146,9.2,0,2,0,1,SN,C,,
2026-02-16T08:01:59,23,26.5,87.4,146,9.2,0,2,0,1,SN,C,,
2026-02-16T08:02:59,24,26.4,87.5,146,9.2,0,2,0,1,SN,C,,
2026-02-16T08:07:59,25,26.4,86.8,139,7.8,0,2,0,1,SN,C,,
2026-02-16T08:22:53,26,26.5,87.1,156,11.2,0,2,0,1,SN,C,,
2026-02-16T08:22:53,27,26.5,87,148,9.6,0,2,0,1,SN,C,,
2026-02-16T08:22:59,28,26.5,87.1,148,9.6,0,2,0,1,SN,C,,
2026-02-16T08:27:59,29,26.6,86.7,140,8,0,2,0,1,SN,C,,
2026-02-16T08:42:08,30,26.7,86.4,148,9.6,0,2,0,1,SN,C,,
2026-02-16T08:42:08,31,26.7,86.4,148,9.6,0,2,0,1,SN,C,,
2026-02-16T09:09:13,32,26.8,85.4,154,10.8,0,2,0,1,SN,C,,
2026-02-16T09:09:14,33,27.2,83.7,151,10.2,1,1,0,1,SN,C,,
2026-02-16T09:09:14,34,27.1,83.7,153,10.6,1,1,0,1,SN,C,,
2026-02-16T09:09:14,35,27,83.8,152,10.4,1,1,0,1,SN,C,,
2026-02-16T09:09:14,36,27.2,84,152,10.4,1,1,0,1,SN,C,,
2026-02-16T09:09:14,37,27.4,82.8,157,11.4,1,1,0,1,SN,C,,
2026-02-16T09:12:59,38,27.2,82.1,161,12.2,1,1,0,1,SN,C,,
2026-02-16T09:21:43,39,27.4,81.5,164,12.8,1,1,0,1,SN,C,,
2026-02-16T09:52:30,40,27.6,81,162,12.4,1,1,0,1,SN,C,,
2026-02-16T09:52:30,41,27.4,81.4,164,12.8,1,1,0,1,SN,C,,
2026-02-16T09:52:30,42,27.9,79.7,160,12,1,1,0,1,SN,C,,
2026-02-16T09:52:30,43,27.9,79.5,158,11.6,1,1,0,1,SN,C,,
2026-02-16T09:52:31,44,28.2,77.5,157,11.4,1,1,0,1,SN,C,,
2026-02-16T09:52:31,45,28.3,76.7,157,11.4,1,1,0,1,SN,C,,
2026-02-16T09:52:59,46,28.3,76.5,187,17.4,1,1,0,1,SN,C,,
2026-02-16T10:01:37,47,28.5,76,161,12.2,1,1,0,1,SN,C,,
2026-02-16T10:06:31,48,28.1,75.6,185,17,1,1,0,1,SN,C,,
2026-02-16T10:07:59,49,28.4,74.9,193,18.6,1,1,0,1,SN,C,,
2026-02-16T10:12:59,50,28.5,74.8,223,24.6,1,1,0,1,SN,C,,
2026-02-16T10:17:59,51,28.8,75.1,257,31.4,1,1,1,1,SN,C,,
2026-02-16T10:23:55,52,28.9,74.2,223,24.6,1,1,0,1,SN,C,,
2026-02-16T10:33:00,53,28.8,72.7,199,19.8,1,1,0,1,SN,C,,
2026-02-16T10:33:00,54,29.2,71.7,242,28.4,1,1,1,1,SN,C,,
2026-02-16T10:45:20,55,29.7,70.2,250,30,1,1,1,1,SN,C,,
2026-02-16T10:45:20,56,29.6,70.2,246,29.2,1,1,1,1,SN,C,,
2026-02-16T10:52:27,57,29.6,69.3,252,30.4,1,0,1,1,SN,C,,
2026-02-16T10:52:59,58,29.5,69.4,212,22.4,1,0,0,0,N,C,,
2026-02-16T11:00:07,59,29.3,69.6,205,21,1,0,0,0,N,C,,
2026-02-16T11:07:57,60,29.5,68.7,209,21.8,1,0,0,0,N,C,,
2026-02-16T11:07:59,61,29.9,68.1,235,27,1,0,1,1,SN,C,,
2026-02-16T11:12:59,62,32.3,60.4,212,22.4,1,0,0,0,N,C,,
2026-02-16T12:27:18,63,33.3,54.6,188,17.6,2,0,0,1,SN,C,,
2026-02-16T12:32:18,64,33.8,52.9,147,9.4,2,0,0,1,SN,C,,
2026-02-16T12:40:07,65,33.7,53.4,136,7.2,2,0,0,1,SN,C,,
2026-02-16T13:18:34,66,33.1,53.8,132,6.4,2,0,0,1,SN,C,,
2026-02-16T13:18:34,67,32.8,54.7,136,7.2,1,0,0,0,N,C,,
2026-02-16T13:18:34,68,32.8,53.3,133,6.6,1,0,0,0,N,C,,
2026-02-16T13:18:35,69,33.4,53.5,138,7.6,2,0,0,1,SN,C,,
2026-02-16T13:18:35,70,33.4,52.8,132,6.4,2,0,0,1,SN,C,,
2026-02-16T13:18:35,71,33.4,53.1,132,6.4,2,0,0,1,SN,C,,
2026-02-16T13:18:35,72,33.7,52,134,6.8,2,0,0,1,SN,C,,
2026-02-16T13:18:36,73,33.6,51.6,133,6.6,2,0,0,1,SN,C,,
2026-02-16T13:22:18,74,33.7,52.2,222,24.4,2,0,0,1,SN,C,,
2026-02-16T13:31:42,75,33.5,51.7,229,25.8,2,0,1,1,SN,C,,
2026-02-16T13:45:44,76,33.4,52.7,246,29.2,2,0,1,1,SN,C,,
2026-02-16T13:45:44,77,33.6,52.8,243,28.6,2,0,1,1,SN,C,,
2026-02-16T13:45:44,78,33.4,51.8,238,27.6,2,0,1,1,SN,C,,
2026-02-16T13:47:18,79,32.8,54.7,265,33,1,0,1,1,SN,C,,
2026-02-16T13:56:32,80,33.9,49.4,253,30.6,2,0,1,1,SN,C,,
2026-02-16T14:10:46,81,33.9,52.2,266,33.2,2,0,1,1,SN,C,,
2026-02-16T14:10:46,82,33.9,50.9,241,28.2,2,0,1,1,SN,C,,
2026-02-16T14:10:46,83,34.2,52.6,244,28.8,2,0,1,1,SN,C,,
2026-02-16T14:12:18,84,33.6,54.4,281,36.2,2,0,2,1,SN,C,,
2026-02-16T14:18:33,85,32.8,57,300,40,1,0,2,1,SN,C,,
2026-02-16T14:22:18,86,31.9,57.9,251,30.2,1,0,1,1,SN,C,,
2026-02-16T14:31:53,87,32.2,58.5,239,27.8,1,0,1,1,SN,C,,
2026-02-16T14:44:53,88,32.2,58,230,26,1,0,1,1,SN,C,,
2026-02-16T14:44:54,89,32,53.5,209,21.8,1,0,0,0,N,C,,
2026-02-16T14:44:54,90,32.1,58.9,202,20.4,1,0,0,0,N,C,,
2026-02-16T14:47:18,91,31.8,58.1,231,26.2,1,0,1,1,SN,C,,
2026-02-16T14:58:46,92,31.5,59.7,239,27.8,1,0,1,1,SN,C,,
2026-02-16T14:58:46,93,32.2,59.5,219,23.8,1,0,0,0,N,C,,
2026-02-16T15:06:56,94,31.5,59.8,228,25.6,1,0,1,1,SN,C,,
2026-02-16T15:07:18,95,32,55.7,213,22.6,1,0,0,0,N,C,,
2026-02-16T15:12:18,96,31.9,58.7,142,8.4,1,0,0,0,N,C,,
2026-02-16T15:17:18,97,32.7,58.2,153,10.6,1,0,0,0,N,C,,
2026-02-16T15:22:18,98,33.7,55,233,26.6,2,0,1,1,SN,C,,
2026-02-16T15:27:18,99,32.8,59.8,216,23.2,1,0,0,0,N,C,,
2026-02-16T15:32:18,100,32.6,60.6,217,23.4,1,0,0,0,N,C,,
2026-02-16T15:40:02,101,32.5,60.2,208,21.6,1,0,0,0,N,C,,
2026-02-16T15:42:18,102,32.5,60.7,229,25.8,1,0,1,1,SN,C,,
2026-02-16T15:47:18,103,32.6,61.1,211,22.2,1,0,0,0,N,C,,
2026-02-16T16:05:07,104,32.8,60.9,209,21.8,1,0,0,0,N,C,,
2026-02-16T16:05:07,105,32.7,60.8,210,22,1,0,0,0,N,C,,
2026-02-16T16:05:07,106,32.8,59.9,256,31.2,1,0,1,1,SN,C,,
2026-02-16T16:07:18,107,32.4,61.3,222,24.4,1,0,0,0,N,C,,
2026-02-16T16:12:18,108,32.2,61.8,226,25.2,1,0,1,1,SN,C,,
2026-02-16T16:17:18,109,32.3,61.7,213,22.6,1,0,0,0,N,C,,
2026-02-16T16:22:18,110,32.4,61.9,242,28.4,1,0,1,1,SN,C,,
2026-02-16T16:38:28,111,32.2,62.5,264,32.8,1,0,1,1,SN,C,,
2026-02-16T16:38:28,112,31.9,62.6,247,29.4,1,0,1,1,SN,C,,
2026-02-16T16:38:28,113,31.9,62.5,236,27.2,1,0,1,1,SN,C,,
2026-02-16T16:42:18,114,31.6,63.5,225,25,1,0,0,0,N,C,,
2026-02-16T16:50:29,115,31.7,63.3,222,24.4,1,0,0,0,N,C,,
2026-02-16T16:52:18,116,32,62.5,224,24.8,1,0,0,0,N,C,,
2026-02-16T16:57:18,117,32.1,62.4,220,24,1,0,0,0,N,C,,
2026-02-16T17:02:18,118,32.2,62.5,223,24.6,1,0,0,0,N,C,,
2026-02-16T17:07:18,119,32.3,61.9,228,25.6,1,0,1,1,SN,C,,
2026-02-16T17:12:18,120,31.6,63.7,230,26,1,0,1,1,SN,C,,
2026-02-16T17:17:18,121,30.9,66.1,219,23.8,1,0,0,0,N,C,,
2026-02-16T17:24:14,122,30.8,67,220,24,1,0,0,0,N,C,,
2026-02-16T17:27:18,123,30.8,67.3,222,24.4,1,0,0,0,N,C,,
2026-02-16T17:32:18,124,30.5,68.4,221,24.2,1,0,0,0,N,C,,
2026-02-16T17:37:18,125,30.6,68.6,222,24.4,1,0,0,0,N,C,,
2026-02-16T17:42:18,126,30.6,68.4,212,22.4,1,0,0,0,N,C,,
2026-02-16T17:47:18,127,30.5,68.8,229,25.8,1,0,1,1,SN,C,,
2026-02-16T17:54:02,128,30.6,68.6,223,24.6,1,0,0,0,N,C,,
2026-02-16T17:57:18,129,30.3,69.8,260,32,1,0,1,1,SN,C,,
2026-02-16T18:02:18,130,30.2,69.7,263,32.6,1,0,1,1,SN,C,,
2026-02-16T18:09:14,131,30.2,69.2,209,21.8,1,0,0,0,N,C,,
2026-02-16T18:12:18,132,30.5,68.6,201,20.2,1,0,0,0,N,C,,
2026-02-16T18:18:52,133,30.3,68.9,201,20.2,1,0,0,0,N,C,,
2026-02-16T18:26:21,134,30.2,69.1,197,19.4,1,0,0,0,N,C,,
2026-02-16T18:27:18,135,30.2,69.5,195,19,1,0,0,0,N,C,,
2026-02-16T18:35:29,136,30.1,70,198,19.6,1,0,0,0,N,C,,
2026-02-16T18:40:21,137,30.2,70.1,198,19.6,1,1,0,1,SN,C,,
2026-02-16T18:42:18,138,30,70.5,234,26.8,1,1,1,1,SN,C,,
2026-02-16T18:50:47,139,30,70.3,241,28.2,1,1,1,1,SN,C,,
2026-02-16T18:52:18,140,30.4,70.8,231,26.2,1,1,1,1,SN,C,,
2026-02-16T18:57:18,141,30.3,69.8,223,24.6,1,0,0,0,N,C,,
2026-02-16T19:02:18,142,30.1,70.7,254,30.8,1,1,1,1,SN,C,,
2026-02-16T19:07:18,143,30.1,70.3,232,26.4,1,1,1,1,SN,C,,
